MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Specification Sheet,Actual Image (Yes/No),REVIEW_REASON,CONFIDENCE_SCORE,NEEDS_REVIEW
,,,,,,,Abrasives,Belts,Sanding Belts,,9A-570-320,9A-570-320 Abranet 2.75x30,,,,Mirka Abrasives Inc (MIRUS),Mirka Ltd,Mirka®,Mirka®,9A-570-320,,Abrasives>Belts>Sanding Belts,"Mirka Ltd, Mirka, Sanding Belt, Abranet Series, 9A-570-320, 2.75x30",SANDING BELT 2.75X30 ABRANE,MIRKA Abranet 9A-570-320 Sanding Belt,"MIRKA, Sanding Belt, Abranet, 9 Amperage, 11/4 in Width, 30 in",Abranet Sanding Belt,"Discover the Mirka® Sanding Belt, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Sanding Belt is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Sanding Belt,,Sanding Belt,Grit,570,,Width x Length,2.75,in,Abrasive Type,Abranet,,Amperage,9,A,Width,11/4 in,,length,30 in,,Amperage Rating,9,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191501,,,,,30 in,,,,11/4 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,DBD090094101F,"DBD090094101F Diablo 9"" - Metal Cut-Off Disc",,,,Freud Inc (2435),Freud Inc,Diablo®,Diablo®,DBD090094101F,,Abrasives>Discs>Cut Off Discs,"Diablo®, Cut Off Disc, Yellow, 9"" - Metal Cut-Off, DBD090094101F",CUT OFF DISC,DIABLO DBD090094101F Cut Off Disc,"DIABLO, Cut Off Disc",Cut Off Disc,"Discover the Diablo® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Diameter,9,in,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,,,,,,,,,,,,,,,75%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,DBDS12125A01F,"DBDS12125A01F Diablo 12"" - Steel Demon Metal Cut-Off Disc",,,,Freud Inc (2435),Freud Inc,Diablo®,Diablo®,DBDS12125A01F,,Abrasives>Discs>Cut Off Discs,"Freud Inc, Diablo, Cut Off Disc, DBDS12125A01F, Diameter=12, Material=Steel",CUT OFF DISC,DIABLO DBDS12125A01F Cut Off Disc,"DIABLO, Cut Off Disc",Cut Off Disc,"Discover the Diablo® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Diameter,12,in,Material,Steel,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,,,,,,,,,,,,,,,80%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,DBDS12125G01F,"DBDS12125G01F Diablo 12""x20mm - Speed Demon Metal Cut-Off Disc",,,,Freud Inc (2435),Freud Inc,Diablo®,Diablo®,DBDS12125G01F,,Abrasives>Discs>Cut Off Discs,"Freud Inc, Diablo, Cut Off Disc, DBDS12125G01F, 12""x20, Diameter=12",CUT OFF DISC 12INX20,DIABLO DBDS12125G01F Cut Off Disc,"DIABLO, Cut Off Disc, 12 in Width, 20 in",Cut Off Disc,"Discover the Diablo® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Diameter,12,in,Width x Length,12,in,Size,20,,Width,12 in,,length,20 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,20 in,,,,12 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,DBDS14125A01F,"DBDS14125A01F Diablo 14""x1"" - Steel Demon Metal Cut-Off Disc",,,,Freud Inc (2435),Freud Inc,Diablo®,Diablo®,DBDS14125A01F,,Abrasives>Discs>Cut Off Discs,"Freud Inc, Diablo, Cut Off Disc, DBDS14125A01F, 14""x1, Diameter=14",CUT OFF DISC 14INX1,DIABLO DBDS14125A01F Cut Off Disc,"DIABLO, Cut Off Disc, 14 in Width, 1 in",Cut Off Disc,"Discover the Diablo® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Diameter,14,in,Width x Length,14,in,Material,Steel,,Width,14 in,,length,1 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,1 in,,,,14 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,DBDS14125G01F,"DBDS14125G01F Diablo 14""x20mm - Steel Demon Metal Cut-Off Disc",,,,Freud Inc (2435),Freud Inc,Diablo®,Diablo®,DBDS14125G01F,,Abrasives>Discs>Cut Off Discs,"Freud Inc, Diablo, Cut Off Disc, DBDS14125G01F, 14""x20, Diameter=14",CUT OFF DISC 14INX20,DIABLO DBDS14125G01F Cut Off Disc,"DIABLO, Cut Off Disc, 14 in Width, 20 in",Cut Off Disc,"Discover the Diablo® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Diameter,14,in,Width x Length,14,in,Material,Steel,,Size,20,,Width,14 in,,length,20 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,20 in,,,,14 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,49-94-0013,"49-94-0013 Milw 5""x.045""x7/8"" Metal Cut Off Disc",,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,49-94-0013,,Abrasives>Discs>Cut Off Discs,"Milwaukee Tool, Milwaukee, Cut Off Disc, 49-94-0013, 5""x.045""x7/8",CUT OFF DISC 5INX.045IN,MILWAUKEE 49-94-0013 Cut Off Disc,"MILWAUKEE, Cut Off Disc, 5 in Width, 7/8 in Height, 1/16 in",Cut Off Disc,"Discover the Milwaukee® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Grit,49,,Diameter,5,in,Width x Length,045,in,Width,5 in,,length,1/16 in,,Height,7/8 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,1/16 in,,7/8 in,,5 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,49-94-0029,"49-94-0029 Milw 6-1/2""x1/8""x5/8"" DKO Metal Cut Off Disc",,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,49-94-0029,,Abrasives>Discs>Cut Off Discs,"Milwaukee Tool, Milwaukee, Cut Off Disc, 49-94-0029, 1/2""x1/8""x5/8",CUT OFF DISC 1/2INX1/8I,MILWAUKEE 49-94-0029 Cut Off Disc,"MILWAUKEE, Cut Off Disc, 1/2 in Width, 5/8 in Height, 1/8 in",Cut Off Disc,"Discover the Milwaukee® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Grit,49,,Diameter,1/2,in,Width x Length,1/2,in,Width,1/2 in,,length,1/8 in,,Height,5/8 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,1/8 in,,5/8 in,,1/2 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,49-94-0033,"49-94-0033 Milw 7""x1/16""x7/8"" Metal Cut Off Disc",,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,49-94-0033,,Abrasives>Discs>Cut Off Discs,"Milwaukee Tool, Milwaukee, Cut Off Disc, 49-94-0033, 7""x1/16""x7/8",CUT OFF DISC 7INX1/16IN,MILWAUKEE 49-94-0033 Cut Off Disc,"MILWAUKEE, Cut Off Disc, 7 in Width, 7/8 in Height, 1/16 in",Cut Off Disc,"Discover the Milwaukee® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Grit,49,,Diameter,7,in,Width x Length,7,in,Width,7 in,,length,1/16 in,,Height,7/8 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,1/16 in,,7/8 in,,7 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,49-94-0001,"49-94-0001 Milw 4""x.040""x5/8"" Metal Cut Off Disc",,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,49-94-0001,,Abrasives>Discs>Cut Off Discs,"Milwaukee Tool, Milwaukee, Cut Off Disc, 49-94-0001, 4""x.040""x5/8",CUT OFF DISC 4INX.040IN,MILWAUKEE 49-94-0001 Cut Off Disc,"MILWAUKEE, Cut Off Disc, 4 in Width, 5/8 in Height, 1/16 in",Cut Off Disc,"Discover the Milwaukee® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Grit,49,,Diameter,4,in,Width x Length,040,in,Width,4 in,,length,1/16 in,,Height,5/8 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,1/16 in,,5/8 in,,4 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,49-94-0039,"49-94-0039 Milw 7""x1/8""x5/8"" DKO Metal Cut Off Disc",,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,49-94-0039,,Abrasives>Discs>Cut Off Discs,"Milwaukee Tool, Milwaukee, Cut Off Disc, 49-94-0039, 7""x1/8""x5/8",CUT OFF DISC 7INX1/8INX,MILWAUKEE 49-94-0039 Cut Off Disc,"MILWAUKEE, Cut Off Disc, 7 in Width, 5/8 in Height, 1/8 in",Cut Off Disc,"Discover the Milwaukee® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Grit,49,,Diameter,7,in,Width x Length,7,in,Width,7 in,,length,1/8 in,,Height,5/8 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,1/8 in,,5/8 in,,7 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,49-94-0043,"49-94-0043 Milw 9""x3/32""x7/8"" Metal Cut Off Disc",,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,49-94-0043,,Abrasives>Discs>Cut Off Discs,"Milwaukee Tool, Milwaukee, Cut Off Disc, 49-94-0043, 9""x3/32""x7/8",CUT OFF DISC 9INX3/32IN,MILWAUKEE 49-94-0043 Cut Off Disc,"MILWAUKEE, Cut Off Disc, 9 in Width, 7/8 in Height, 3/32 in",Cut Off Disc,"Discover the Milwaukee® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Grit,49,,Diameter,9,in,Width x Length,9,in,Width,9 in,,length,3/32 in,,Height,7/8 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,3/32 in,,7/8 in,,9 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,49-94-0048,"49-94-0048 Milw 12""x7/64""x1"" Metal Cut Off Disc General Purpose",,,,Milwaukee Accessory (4031),GE Appliances,GE®,GE®,49-94-0048,,Abrasives>Discs>Cut Off Discs,"GE Appliances, GE, Cut Off Disc, 49-94-0048, 12""x7/64""x1, Grit=49, Diameter=12",CUT OFF DISC 12INX7/64I,GE 49-94-0048 Cut Off Disc,"GE, Cut Off Disc, 12 in Width, 1 in Height, 7/64 in",Cut Off Disc,"Discover the GE® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Grit,49,,Diameter,12,in,Width x Length,12,in,Width,12 in,,length,7/64 in,,Height,1 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,7/64 in,,1 in,,12 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,49-94-0053,"49-94-0053 Milw 12""x1/8""x1"" Metal Cut Off Disc",,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,49-94-0053,,Abrasives>Discs>Cut Off Discs,"Milwaukee Tool, Milwaukee, Cut Off Disc, 49-94-0053, 12""x1/8""x1",CUT OFF DISC 12INX1/8IN,MILWAUKEE 49-94-0053 Cut Off Disc,"MILWAUKEE, Cut Off Disc, 12 in Width, 1 in Height, 1/8 in",Cut Off Disc,"Discover the Milwaukee® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Grit,49,,Diameter,12,in,Width x Length,12,in,Width,12 in,,length,1/8 in,,Height,1 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,1/8 in,,1 in,,12 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,49-94-0058,"49-94-0058 Milw 12""x1/8""x20mm Metal Cut Off Disc",,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,49-94-0058,,Abrasives>Discs>Cut Off Discs,"Milwaukee Tool, Milwaukee, Cut Off Disc, 49-94-0058, 12""x1/8""x20",CUT OFF DISC 12INX1/8IN,MILWAUKEE 49-94-0058 Cut Off Disc,"MILWAUKEE, Cut Off Disc, 12 in Width, 20 in Height, 1/8 in",Cut Off Disc,"Discover the Milwaukee® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Grit,49,,Diameter,12,in,Width x Length,12,in,Size,20,,Width,12 in,,length,1/8 in,,Height,20 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,1/8 in,,20 in,,12 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,49-94-0063,"49-94-0063 Milw 14""x7/64""x1"" Metal Cut Off Disc General Purpose",,,,Milwaukee Accessory (4031),GE Appliances,GE®,GE®,49-94-0063,,Abrasives>Discs>Cut Off Discs,"GE Appliances, GE, Cut Off Disc, 49-94-0063, 14""x7/64""x1, Grit=49, Diameter=14",CUT OFF DISC 14INX7/64I,GE 49-94-0063 Cut Off Disc,"GE, Cut Off Disc, 14 in Width, 1 in Height, 7/64 in",Cut Off Disc,"Discover the GE® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Grit,49,,Diameter,14,in,Width x Length,14,in,Width,14 in,,length,7/64 in,,Height,1 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,7/64 in,,1 in,,14 in,,,,,,,,,,85%,No
,,,,,,,Abrasives,Discs,Cut Off Discs,,49-94-0068,"49-94-0068 Milw 14""x1/8""x20mm Metal Cut Off Disc",,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,Milwaukee®,49-94-0068,,Abrasives>Discs>Cut Off Discs,"Milwaukee Tool, Milwaukee, Cut Off Disc, 49-94-0068, 14""x1/8""x20",CUT OFF DISC 14INX1/8IN,MILWAUKEE 49-94-0068 Cut Off Disc,"MILWAUKEE, Cut Off Disc, 14 in Width, 20 in Height, 1/8 in",Cut Off Disc,"Discover the Milwaukee® Cut Off Disc, engineered for outstanding performance and lasting durability. With a focus on quality and efficiency, this Cut Off Disc is the perfect addition to any modern home.",,,,,,,,,,,,,,,,,,,,,,,,Cut Off Disc,,Cut Off Disc,Grit,49,,Diameter,14,in,Width x Length,14,in,Size,20,,Width,14 in,,length,1/8 in,,Height,20 in,,Color,Yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31191503,,,,,1/8 in,,20 in,,14 in,,,,,,,,,,85%,No
